Ccode,Dcode,SchoolID,ObjectCode,restricted,unrestricted,total,
37,68338,0107573,7438,0,0,0,
37,68338,0107573,7439,0,0,0,
37,68338,0107573,7630-7699,0,0,0,
37,68338,0107573,8011,0,0,0,
37,68338,0107573,8012,0,366668,366668,
37,68338,0107573,8015,0,103389,103389,
37,68338,0107573,8019,0,2802,2802,
37,68338,0107573,8020-8039,0,0,0,
37,68338,0107573,8040-8079,0,0,0,
37,68338,0107573,8080-8089,0,0,0,
37,68338,0107573,"8091, 8097",32133.75,-32133.75,0,
37,68338,0107573,8092,0,0,0,
37,68338,0107573,8096,0,1242460,1242460,
37,68338,0107573,"8110, 8260-8299",0,0,0,
37,68338,0107573,"8181, 8182",70626.73,0,70626.73,
37,68338,0107573,8220,0,0,0,
37,68338,0107573,8290,84331.92,0,84331.92,
37,68338,0107573,8930-8979,0,0,0,
37,68338,0107573,8980-8999,0,0,0,
37,68338,0107573,9110,0,20973.34,20973.34,
37,68338,0107573,9111,0,0,0,
37,68338,0107573,9120,0,300.6,300.6,
37,68338,0107573,9130,0,0,0,
37,68338,0107573,9135,0,0,0,
37,68338,0107573,9140,0,0,0,
37,68338,0107573,9150,0,400000,400000,
37,68338,0107573,9200,0,12.2,12.2,
37,68338,0107573,9290,79769.28,217136.94,296906.22,
37,68338,0107573,9320,0,0,0,
37,68338,0107573,9330,0,2362.58,2362.58,
37,68338,0107573,9340,0,0,0,
37,68338,0107573,9400-9499,0,38420.94,38420.94,
37,68338,0107573,9500,0,21876.85,21876.85,
37,68338,0107573,9590,0,1793,1793,
37,68338,0107573,9640,67861.52,26105.13,93966.65,
37,68338,0107573,9650,6931.74,0,6931.74,
37,68338,0107573,9660-9669,0,0,0,
37,68338,0107573,9711,0,0,0,
37,68338,0107573,9712,0,0,0,
37,68338,0107573,9713,0,0,0,
37,68338,0107573,9719,0,0,0,
37,68338,0107573,9740,0,0,0,
37,68338,0107573,9750,0,0,0,
37,68338,0107573,9760,0,0,0,
37,68338,0107573,9780,0,0,0,
37,68338,0107573,9789,0,0,0,
37,68338,0107573,9790A,0,591010.68,591010.68,
37,68338,0107573,9790M,0,0,0,
37,68338,0107573,9791,0,513686.91,513686.91,
37,68338,0107573,"9793, 9795",0,0,0,
37,68338,0107573,9796,0,38420.94,38420.94,
37,68338,0107573,9797,4976.02,0,4976.02,
37,68338,0107573,LocalRevAO,16000,500869.76,516869.76,
37,68338,0107573,StateRevAO,10684.04,251902.31,262586.35,
37,68338,0107573,StateRevSE,129285.66,0,129285.66,
37,68338,0108548,1100,120683.7,705579.02,826262.72,
37,68338,0108548,1200,0,0,0,
37,68338,0108548,1300,0,38133.38,38133.38,
37,68338,0108548,1900,0,0,0,
37,68338,0108548,2100,13817.25,181113.31,194930.56,
37,68338,0108548,2200,16335.1,355590.5,371925.6,
37,68338,0108548,2300,0,0,0,
37,68338,0108548,2400,0,90929.69,90929.69,
37,68338,0108548,2900,0,27629.25,27629.25,
37,68338,0108548,3101-3102,9956.41,55889.76,65846.17,
37,68338,0108548,3201-3202,1577.52,54248.6,55826.12,
37,68338,0108548,3301-3302,4004.89,56902.67,60907.56,
37,68338,0108548,3401-3402,4599.81,137407.69,142007.5,
37,68338,0108548,3501-3502,1928.43,27354.12,29282.55,
37,68338,0108548,3601-3602,406.42,30102.99,30509.41,
37,68338,0108548,3701-3702,0,0,0,
37,68338,0108548,3751-3752,0,0,0,
37,68338,0108548,3801-3802,0,0,0,
37,68338,0108548,3901-3902,0,0,0,
37,68338,0108548,4100,0,19610.96,19610.96,
37,68338,0108548,4200,8400.53,1339.54,9740.07,
37,68338,0108548,4300,8121.82,33837.97,41959.79,
37,68338,0108548,4400,0,13522.96,13522.96,
37,68338,0108548,4700,0,0,0,
37,68338,0108548,5100,0,0,0,
37,68338,0108548,5200,3899,5132.6,9031.6,
37,68338,0108548,5300,0,1609.9,1609.9,
37,68338,0108548,5400,0,12935,12935,
37,68338,0108548,5500,0,52538.65,52538.65,
37,68338,0108548,5600,0,15029.96,15029.96,
37,68338,0108548,5800,0,339144.61,339144.61,
37,68338,0108548,5900,0,6826.51,6826.51,
37,68338,0108548,6100-6170,0,0,0,
37,68338,0108548,6200,0,0,0,
37,68338,0108548,6300,0,0,0,
37,68338,0108548,6400,0,0,0,
37,68338,0108548,6500,0,0,0,
37,68338,0108548,6900,0,2177.29,2177.29,
37,68338,0108548,7110-7143,0,431595.22,431595.22,
37,68338,0108548,7211-7213,0,0,0,
37,68338,0108548,7221-7223AO,0,0,0,
37,68338,0108548,7221-7223SE,0,0,0,
37,68338,0108548,7281-7299,0,0,0,
37,68338,0108548,7438,0,0,0,
37,68338,0108548,7439,0,0,0,
37,68338,0108548,7630-7699,0,0,0,
37,68338,0108548,8011,0,0,0,
37,68338,0108548,8012,0,432870,432870,
37,68338,0108548,8015,0,89676,89676,
37,68338,0108548,8019,0,388,388,
37,68338,0108548,8020-8039,0,0,0,
37,68338,0108548,8040-8079,0,0,0,
37,68338,0108548,8080-8089,0,0,0,
37,68338,0108548,"8091, 8097",0,0,0,
37,68338,0108548,8092,0,0,0,
37,68338,0108548,8096,0,1501250,1501250,
37,68338,0108548,"8110, 8260-8299",0,0,0,
37,68338,0108548,"8181, 8182",0,0,0,
37,68338,0108548,8220,0,0,0,
37,68338,0108548,8290,177394,0,177394,
37,68338,0108548,8930-8979,0,0,0,
37,68338,0108548,8980-8999,14276.08,-14276.08,0,
37,68338,0108548,9110,0,458539,458539,
37,68338,0108548,9111,0,0,0,
37,68338,0108548,9120,0,169738,169738,
37,68338,0108548,9130,0,0,0,
37,68338,0108548,9135,0,0,0,
37,68338,0108548,9140,0,0,0,
37,68338,0108548,9150,0,0,0,
37,68338,0108548,9200,0,444165,444165,
37,68338,0108548,9290,0,0,0,
37,68338,0108548,9320,0,0,0,
37,68338,0108548,9330,0,64284,64284,
37,68338,0108548,9340,0,463814,463814,
37,68338,0108548,9400-9499,0,1088,1088,
37,68338,0108548,9500,0,157133,157133,
37,68338,0108548,9590,0,0,0,
37,68338,0108548,9640,0,0,0,
37,68338,0108548,9650,0,0,0,
37,68338,0108548,9660-9669,0,0,0,
37,68338,0108548,9711,0,0,0,
37,68338,0108548,9712,0,0,0,
37,68338,0108548,9713,0,0,0,
37,68338,0108548,9719,0,0,0,
37,68338,0108548,9740,0,0,0,
37,68338,0108548,9750,0,0,0,
37,68338,0108548,9760,0,0,0,
37,68338,0108548,9780,0,0,0,
37,68338,0108548,9789,0,0,0,
37,68338,0108548,9790A,0,1444495.39,1444495.39,
37,68338,0108548,9790M,0,0,0,
37,68338,0108548,9791,-11276.09,1480739,1469462.91,
37,68338,0108548,"9793, 9795",0,0,0,
37,68338,0108548,9796,0,0,0,
37,68338,0108548,9797,0,0,0,
37,68338,0108548,LocalRevAO,0,3387.91,3387.91,
37,68338,0108548,StateRevAO,13336.89,646642.71,659979.6,
37,68338,0108548,StateRevSE,0,0,0,
37,68338,0108787,1100,149621.24,946126.05,1095747.29,
37,68338,0108787,1200,2916.66,129083.58,132000.24,
37,68338,0108787,1300,13008.48,86192,99200.48,
37,68338,0108787,1900,0,0,0,
37,68338,0108787,2100,79705.38,13317.5,93022.88,
37,68338,0108787,2200,0,36573.41,36573.41,
37,68338,0108787,2300,0,0,0,
37,68338,0108787,2400,3785.28,94848.54,98633.82,
37,68338,0108787,2900,0,0,0,
37,68338,0108787,3101-3102,12882.17,91328.61,104210.78,
37,68338,0108787,3201-3202,1268.74,14320.18,15588.92,
37,68338,0108787,3301-3302,8676.78,27179.89,35856.67,
37,68338,0108787,3401-3402,16884.56,124500.11,141384.67,
37,68338,0108787,3501-3502,2566.69,13447.87,16014.56,
37,68338,0108787,3601-3602,2460.42,15690.73,18151.15,
37,68338,0108787,3701-3702,0,0,0,
37,68338,0108787,3751-3752,0,0,0,
37,68338,0108787,3801-3802,0,0,0,
37,68338,0108787,3901-3902,271.64,2847.92,3119.56,
37,68338,0108787,4100,0,0,0,
37,68338,0108787,4200,384.69,5556.27,5940.96,
37,68338,0108787,4300,34587.31,94275.08,128862.39,
37,68338,0108787,4400,9443.11,55837.22,65280.33,
37,68338,0108787,4700,0,0,0,
37,68338,0108787,5100,0,0,0,
37,68338,0108787,5200,2041.35,7559.81,9601.16,
37,68338,0108787,5300,0,2189.95,2189.95,
37,68338,0108787,5400,0,24537.74,24537.74,
37,68338,0108787,5500,0,145814.54,145814.54,
37,68338,0108787,5600,0,624211.74,624211.74,
37,68338,0108787,5800,18691.61,441506.99,460198.6,
37,68338,0108787,5900,96.2,11211.48,11307.68,
37,68338,0108787,6100-6170,0,0,0,
37,68338,0108787,6200,0,0,0,
37,68338,0108787,6300,0,0,0,
37,68338,0108787,6400,0,0,0,
37,68338,0108787,6500,0,0,0,
37,68338,0108787,6900,0,14124.57,14124.57,
37,68338,0108787,7110-7143,0,0,0,
37,68338,0108787,7211-7213,0,0,0,
37,68338,0108787,7221-7223AO,0,0,0,
37,68338,0108787,7221-7223SE,0,0,0,
37,68338,0108787,7281-7299,12496.32,-12496.32,0,
37,68338,0108787,7438,0,0,0,
37,68338,0108787,7439,0,0,0,
37,68338,0108787,7630-7699,0,0,0,
37,68338,0108787,8011,0,0,0,
37,68338,0108787,8012,0,514558,514558,
37,68338,0108787,8015,0,397738,397738,
37,68338,0108787,8019,0,2818,2818,
37,68338,0108787,8020-8039,0,0,0,
37,68338,0108787,8040-8079,0,0,0,
37,68338,0108787,8080-8089,0,0,0,
37,68338,0108787,"8091, 8097",0,0,0,
37,68338,0108787,8092,0,0,0,
37,68338,0108787,8096,0,1491307,1491307,
37,68338,0108787,"8110, 8260-8299",0,0,0,
37,68338,0108787,"8181, 8182",60798.59,0,60798.59,
37,68338,0108787,8220,0,0,0,
37,68338,0108787,8290,114917.86,0,114917.86,
37,68338,0108787,8930-8979,0,0,0,
37,68338,0108787,8980-8999,0,0,0,
37,68338,0108787,9110,0,20312.04,20312.04,
37,68338,0108787,9111,0,0,0,
37,68338,0108787,9120,0,8.35,8.35,
37,68338,0108787,9130,0,0,0,
37,68338,0108787,9135,0,0,0,
37,68338,0108787,9140,0,0,0,
37,68338,0108787,9150,0,475229.59,475229.59,
37,68338,0108787,9200,0,344.59,344.59,
37,68338,0108787,9290,100993.39,348349.03,449342.42,
37,68338,0108787,9320,0,0,0,
37,68338,0108787,9330,0,3300.84,3300.84,
37,68338,0108787,9340,0,0,0,
37,68338,0108787,9400-9499,0,91943.24,91943.24,
37,68338,0108787,9500,0,90857.55,90857.55,
37,68338,0108787,9590,0,0,0,
37,68338,0108787,9640,61063.39,0,61063.39,
37,68338,0108787,9650,39930,0,39930,
37,68338,0108787,9660-9669,0,0,0,
37,68338,0108787,9711,0,0,0,
37,68338,0108787,9712,0,0,0,
37,68338,0108787,9713,0,0,0,
37,68338,0108787,9719,0,0,0,
37,68338,0108787,9740,0,0,0,
37,68338,0108787,9750,0,0,0,
37,68338,0108787,9760,0,0,0,
37,68338,0108787,9780,0,0,0,
37,68338,0108787,9789,0,0,0,
37,68338,0108787,9790A,0,756686.89,756686.89,
37,68338,0108787,9790M,0,0,0,
37,68338,0108787,9791,0,712092.42,712092.42,
37,68338,0108787,"9793, 9795",0,0,0,
37,68338,0108787,9796,0,91943.24,91943.24,
37,68338,0108787,9797,0,0,0,
37,68338,0108787,LocalRevAO,0,418479.46,418479.46,
37,68338,0108787,StateRevAO,12425.43,321422.71,333848.14,
37,68338,0108787,StateRevSE,183646.75,0,183646.75,
37,68338,0109033,1100,160928,333784,494712,
37,68338,0109033,1200,167344,52987,220331,
37,68338,0109033,1300,61500,89079,150579,
37,68338,0109033,1900,0,0,0,
37,68338,0109033,2100,75555,29843,105398,
37,68338,0109033,2200,49785,8769,58554,
37,68338,0109033,2300,0,0,0,
37,68338,0109033,2400,43050,6617,49667,
37,68338,0109033,2900,0,8798,8798,
37,68338,0109033,3101-3102,35636,41446,77082,
37,68338,0109033,3201-3202,5701,7169,12870,
37,68338,0109033,3301-3302,12808,13024,25832,
37,68338,0109033,3401-3402,40909,71104,112013,
37,68338,0109033,3501-3502,4578,4268,8846,
37,68338,0109033,3601-3602,6654,11596,18250,
37,68338,0109033,3701-3702,0,0,0,
37,68338,0109033,3751-3752,0,0,0,
37,68338,0109033,3801-3802,0,0,0,
37,68338,0109033,3901-3902,0,0,0,
37,68338,0109033,4100,15,1081,1096,
37,68338,0109033,4200,16615,10684,27299,
37,68338,0109033,4300,8525,22165,30690,
37,68338,0109033,4400,52899,22165,75064,
37,68338,0109033,4700,0,4952,4952,
37,68338,0109033,5100,0,0,0,
37,68338,0109033,5200,1782,2578,4360,
37,68338,0109033,5300,1000,2029,3029,
37,68338,0109033,5400,0,1262,1262,
37,68338,0109033,5500,2240,59707,61947,
37,68338,0109033,5600,0,154736,154736,
37,68338,0109033,5800,201920,237649,439569,
37,68338,0109033,5900,0,1403,1403,
37,68338,0109033,6100-6170,0,0,0,
37,68338,0109033,6200,0,0,0,
37,68338,0109033,6300,0,0,0,
37,68338,0109033,6400,0,0,0,
37,68338,0109033,6500,0,0,0,
37,68338,0109033,6900,0,44982,44982,
37,68338,0109033,7110-7143,0,0,0,
37,68338,0109033,7211-7213,0,0,0,
37,68338,0109033,7221-7223AO,0,0,0,
37,68338,0109033,7221-7223SE,0,0,0,
37,68338,0109033,7281-7299,0,0,0,
37,68338,0109033,7438,0,0,0,
37,68338,0109033,7439,0,0,0,
37,68338,0109033,7630-7699,0,0,0,
37,68338,0109033,8011,0,0,0,
37,68338,0109033,8012,0,185512,185512,
37,68338,0109033,8015,0,36076,36076,
37,68338,0109033,8019,0,973,973,
37,68338,0109033,8020-8039,0,0,0,
37,68338,0109033,8040-8079,0,0,0,
37,68338,0109033,8080-8089,0,0,0,
37,68338,0109033,"8091, 8097",0,0,0,
37,68338,0109033,8092,0,0,0,
37,68338,0109033,8096,0,639901,639901,
37,68338,0109033,"8110, 8260-8299",689688,0,689688,
37,68338,0109033,"8181, 8182",25193,0,25193,
37,68338,0109033,8220,0,0,0,
37,68338,0109033,8290,87802,0,87802,
37,68338,0109033,8930-8979,0,0,0,
37,68338,0109033,8980-8999,0,0,0,
37,68338,0109033,9110,0,265602,265602,
37,68338,0109033,9111,0,0,0,
37,68338,0109033,9120,0,0,0,
37,68338,0109033,9130,0,0,0,
37,68338,0109033,9135,0,0,0,
37,68338,0109033,9140,0,0,0,
37,68338,0109033,9150,0,0,0,
37,68338,0109033,9200,0,766486,766486,
37,68338,0109033,9290,0,0,0,
37,68338,0109033,9320,0,0,0,
37,68338,0109033,9330,0,6141,6141,
37,68338,0109033,9340,0,0,0,
37,68338,0109033,9400-9499,0,282263,282263,
37,68338,0109033,9500,0,186437,186437,
37,68338,0109033,9590,0,728954,728954,
37,68338,0109033,9640,0,240094,240094,
37,68338,0109033,9650,0,0,0,
37,68338,0109033,9660-9669,0,0,0,
37,68338,0109033,9711,0,0,0,
37,68338,0109033,9712,0,0,0,
37,68338,0109033,9713,0,0,0,
37,68338,0109033,9719,0,0,0,
37,68338,0109033,9740,0,0,0,
37,68338,0109033,9750,0,0,0,
37,68338,0109033,9760,0,0,0,
37,68338,0109033,9780,0,0,0,
37,68338,0109033,9789,0,0,0,
37,68338,0109033,9790A,0,165007,165007,
37,68338,0109033,9790M,0,0,0,
37,68338,0109033,9791,0,162291,162291,
37,68338,0109033,"9793, 9795",0,0,0,
37,68338,0109033,9796,0,0,0,
37,68338,0109033,9797,0,0,0,
37,68338,0109033,LocalRevAO,0,815,815,
37,68338,0109033,StateRevAO,0,383316,383316,
37,68338,0109033,StateRevSE,146761,0,146761,
37,68338,0109041,1100,20543,373905,394448,
37,68338,0109041,1200,81209,90516,171725,
37,68338,0109041,1300,0,0,0,
37,68338,0109041,1900,0,0,0,
37,68338,0109041,2100,49148,2138,51286,
37,68338,0109041,2200,0,9328,9328,
37,68338,0109041,2300,0,672,672,
37,68338,0109041,2400,0,48795,48795,
37,68338,0109041,2900,0,8798,8798,
37,68338,0109041,3101-3102,12421,36049,48470,
37,68338,0109041,3201-3202,4199,10788,14987,
37,68338,0109041,3301-3302,5013,14130,19143,
37,68338,0109041,3401-3402,19402,54689,74091,
37,68338,0109041,3501-3502,1366,4137,5503,
37,68338,0109041,3601-3602,2792,12538,15330,
37,68338,0109041,3701-3702,0,0,0,
37,68338,0109041,3751-3752,0,0,0,
37,68338,0109041,3801-3802,0,0,0,
37,68338,0109041,3901-3902,0,0,0,
37,68338,0109041,4100,15,1560,1575,
37,68338,0109041,4200,13909,8702,22611,
37,68338,0109041,4300,768,26151,26919,
37,68338,0109041,4400,810,18268,19078,
37,68338,0109041,4700,0,3813,3813,
37,68338,0109041,5100,0,0,0,
37,68338,0109041,5200,1350,2097,3447,
37,68338,0109041,5300,1000,1886,2886,
37,68338,0109041,5400,0,1269,1269,
37,68338,0109041,5500,60,59509,59569,
37,68338,0109041,5600,0,153210,153210,
37,68338,0109041,5800,31199,271149,302348,
37,68338,0109041,5900,0,1404,1404,
37,68338,0109041,6100-6170,0,0,0,
37,68338,0109041,6200,0,0,0,
37,68338,0109041,6300,0,0,0,
37,68338,0109041,6400,0,0,0,
37,68338,0109041,6500,0,0,0,
37,68338,0109041,6900,0,2294,2294,
37,68338,0109041,7110-7143,0,0,0,
37,68338,0109041,7211-7213,0,0,0,
37,68338,0109041,7221-7223AO,0,0,0,
37,68338,0109041,7221-7223SE,0,0,0,
37,68338,0109041,7281-7299,0,0,0,
37,68338,0109041,7438,0,0,0,
37,68338,0109041,7439,0,0,0,
37,68338,0109041,7630-7699,0,0,0,
37,68338,0109041,8011,0,0,0,
37,68338,0109041,8012,0,183862,183862,
37,68338,0109041,8015,0,35849,35849,
37,68338,0109041,8019,0,957,957,
37,68338,0109041,8020-8039,0,0,0,
37,68338,0109041,8040-8079,0,0,0,
37,68338,0109041,8080-8089,0,0,0,
37,68338,0109041,"8091, 8097",0,0,0,
37,68338,0109041,8092,0,0,0,
37,68338,0109041,8096,0,632606,632606,
37,68338,0109041,"8110, 8260-8299",0,0,0,
37,68338,0109041,"8181, 8182",24952,0,24952,
37,68338,0109041,8220,0,0,0,
37,68338,0109041,8290,91659,0,91659,
37,68338,0109041,8930-8979,0,0,0,
37,68338,0109041,8980-8999,0,0,0,
37,68338,0109041,9110,0,183862,183862,
37,68338,0109041,9111,0,0,0,
37,68338,0109041,9120,0,0,0,
37,68338,0109041,9130,0,0,0,
37,68338,0109041,9135,0,0,0,
37,68338,0109041,9140,0,0,0,
37,68338,0109041,9150,0,0,0,
37,68338,0109041,9200,0,334032,334032,
37,68338,0109041,9290,0,0,0,
37,68338,0109041,9320,0,0,0,
37,68338,0109041,9330,0,6098,6098,
37,68338,0109041,9340,0,0,0,
37,68338,0109041,9400-9499,0,10249,10249,
37,68338,0109041,9500,0,0,0,
37,68338,0109041,9590,0,116621,116621,
37,68338,0109041,9640,0,236414,236414,
37,68338,0109041,9650,0,0,0,
37,68338,0109041,9660-9669,0,0,0,
37,68338,0109041,9711,0,0,0,
37,68338,0109041,9712,0,0,0,
37,68338,0109041,9713,0,0,0,
37,68338,0109041,9719,0,0,0,
37,68338,0109041,9740,0,0,0,
37,68338,0109041,9750,0,0,0,
37,68338,0109041,9760,0,0,0,
37,68338,0109041,9780,0,0,0,
37,68338,0109041,9789,0,0,0,
37,68338,0109041,9790A,0,181206,181206,
37,68338,0109041,9790M,0,0,0,
37,68338,0109041,9791,0,148519,148519,
37,68338,0109041,"9793, 9795",0,-513,-513,
37,68338,0109041,9796,0,0,0,
37,68338,0109041,9797,0,0,0,
37,68338,0109041,LocalRevAO,0,1187,1187,
37,68338,0109041,StateRevAO,0,396534,396534,
37,68338,0109041,StateRevSE,128593,0,128593,
37,68338,0109157,1100,158225.62,782146.3,940371.92,
37,68338,0109157,1200,0,0,0,
37,68338,0109157,1300,12275.43,184131.44,196406.87,
37,68338,0109157,1900,0,0,0,
37,68338,0109157,2100,0,0,0,
37,68338,0109157,2200,0,0,0,
37,68338,0109157,2300,0,0,0,
37,68338,0109157,2400,3828.22,57423.34,61251.56,
37,68338,0109157,2900,3204.6,48069.07,51273.67,
37,68338,0109157,3101-3102,5398.62,79574.59,84973.21,
37,68338,0109157,3201-3202,0,6688.51,6688.51,
37,68338,0109157,3301-3302,6779.15,24115.72,30894.87,
37,68338,0109157,3401-3402,1800,145700.77,147500.77,
37,68338,0109157,3501-3502,2300.13,10346.06,12646.19,
37,68338,0109157,3601-3602,4835.52,28420.48,33256,
37,68338,0109157,3701-3702,0,0,0,
37,68338,0109157,3751-3752,0,0,0,
37,68338,0109157,3801-3802,0,0,0,
37,68338,0109157,3901-3902,0,3955.84,3955.84,
37,68338,0109157,4100,274.67,6725.34,7000.01,
37,68338,0109157,4200,0,6707.72,6707.72,
37,68338,0109157,4300,4335.83,69373.23,73709.06,
37,68338,0109157,4400,0,0,0,
37,68338,0109157,4700,17446.04,26232.46,43678.5,
37,68338,0109157,5100,0,0,0,
37,68338,0109157,5200,1990.46,19707.61,21698.07,
37,68338,0109157,5300,1106.63,17706.16,18812.79,
37,68338,0109157,5400,0,50019.8,50019.8,
37,68338,0109157,5500,1466.74,26367.9,27834.64,
37,68338,0109157,5600,789.09,12625.41,13414.5,
37,68338,0109157,5800,56429.61,428076.21,484505.82,
37,68338,0109157,5900,505.14,8082.26,8587.4,
37,68338,0109157,6100-6170,0,0,0,
37,68338,0109157,6200,0,0,0,
37,68338,0109157,6300,0,0,0,
37,68338,0109157,6400,0,0,0,
37,68338,0109157,6500,0,0,0,
37,68338,0109157,6900,0,0,0,
37,68338,0109157,7110-7143,0,0,0,
37,68338,0109157,7211-7213,0,0,0,
37,68338,0109157,7221-7223AO,0,0,0,
37,68338,0109157,7221-7223SE,0,0,0,
37,68338,0109157,7281-7299,0,0,0,
37,68338,0109157,7438,0,0,0,
37,68338,0109157,7439,0,0,0,
37,68338,0109157,7630-7699,0,0,0,
37,68338,0109157,8011,0,0,0,
37,68338,0109157,8012,0,364537,364537,
37,68338,0109157,8015,0,191848,191848,
37,68338,0109157,8019,0,0,0,
37,68338,0109157,8020-8039,0,0,0,
37,68338,0109157,8040-8079,0,0,0,
37,68338,0109157,8080-8089,0,0,0,
37,68338,0109157,"8091, 8097",0,0,0,
37,68338,0109157,8092,0,0,0,
37,68338,0109157,8096,0,1233581,1233581,
37,68338,0109157,"8110, 8260-8299",0,0,0,
37,68338,0109157,"8181, 8182",46119,0,46119,
37,68338,0109157,8220,17446.04,0,17446.04,
37,68338,0109157,8290,27536,0,27536,
37,68338,0109157,8930-8979,0,0,0,
37,68338,0109157,8980-8999,0,0,0,
37,68338,0109157,9110,0,403288.69,403288.69,
37,68338,0109157,9111,0,0,0,
37,68338,0109157,9120,0,17688.45,17688.45,
37,68338,0109157,9130,0,0,0,
37,68338,0109157,9135,0,0,0,
37,68338,0109157,9140,0,0,0,
37,68338,0109157,9150,0,0,0,
37,68338,0109157,9200,0,286162.33,286162.33,
37,68338,0109157,9290,0,0,0,
37,68338,0109157,9320,0,0,0,
37,68338,0109157,9330,0,0,0,
37,68338,0109157,9340,0,102766.62,102766.62,
37,68338,0109157,9400-9499,0,0,0,
37,68338,0109157,9500,0,553100.88,553100.88,
37,68338,0109157,9590,0,0,0,
37,68338,0109157,9640,0,242638.19,242638.19,
37,68338,0109157,9650,0,0,0,
37,68338,0109157,9660-9669,0,0,0,
37,68338,0109157,9711,0,0,0,
37,68338,0109157,9712,0,0,0,
37,68338,0109157,9713,0,0,0,
37,68338,0109157,9719,0,0,0,
37,68338,0109157,9740,0,0,0,
37,68338,0109157,9750,0,0,0,
37,68338,0109157,9760,0,0,0,
37,68338,0109157,9780,0,0,0,
37,68338,0109157,9789,0,0,0,
37,68338,0109157,9790A,0,14167.02,14167.02,
37,68338,0109157,9790M,0,0,0,
37,68338,0109157,9791,0,-29180,-29180,
37,68338,0109157,"9793, 9795",0,-15669.25,-15669.25,
37,68338,0109157,9796,0,0,0,
37,68338,0109157,9797,0,0,0,
37,68338,0109157,LocalRevAO,0,117578.84,117578.84,
37,68338,0109157,StateRevAO,1990.46,193667.65,195658.11,
37,68338,0109157,StateRevSE,189900,0,189900,
37,68338,0111898,1100,86217.06,733795.89,820012.95,
37,68338,0111898,1200,0,24876.14,24876.14,
37,68338,0111898,1300,0,141669.09,141669.09,
37,68338,0111898,1900,650,43979.3,44629.3,
37,68338,0111898,2100,77317.88,25771.59,103089.47,
37,68338,0111898,2200,0,35818.52,35818.52,
37,68338,0111898,2300,0,0,0,
37,68338,0111898,2400,0,99377.07,99377.07,
37,68338,0111898,2900,1050,9423.76,10473.76,
37,68338,0111898,3101-3102,10359.46,76727.37,87086.83,
37,68338,0111898,3201-3202,3498.2,11104.6,14602.8,
37,68338,0111898,3301-3302,4745.5,26506.47,31251.97,
37,68338,0111898,3401-3402,22080.49,150062.1,172142.59,
37,68338,0111898,3501-3502,2189.58,12600.21,14789.79,
37,68338,0111898,3601-3602,173.04,18835.15,19008.19,
37,68338,0111898,3701-3702,0,0,0,
37,68338,0111898,3751-3752,0,0,0,
37,68338,0111898,3801-3802,0,0,0,
37,68338,0111898,3901-3902,0,0,0,
37,68338,0111898,4100,0,7241.14,7241.14,
37,68338,0111898,4200,0,17075.92,17075.92,
37,68338,0111898,4300,16944.59,41166.59,58111.18,
37,68338,0111898,4400,5528.12,22942.28,28470.4,
37,68338,0111898,4700,0,0,0,
37,68338,0111898,5100,0,0,0,
37,68338,0111898,5200,2188.66,27982.56,30171.22,
37,68338,0111898,5300,135.59,5377.83,5513.42,
37,68338,0111898,5400,0,7300,7300,
37,68338,0111898,5500,0,132764.16,132764.16,
37,68338,0111898,5600,0,13762.15,13762.15,
37,68338,0111898,5800,38780.26,167190.46,205970.72,
37,68338,0111898,5900,0,5028.19,5028.19,
37,68338,0111898,6100-6170,0,0,0,
37,68338,0111898,6200,0,0,0,
37,68338,0111898,6300,0,0,0,
37,68338,0111898,6400,0,0,0,
37,68338,0111898,6500,0,0,0,
37,68338,0111898,6900,0,9956.78,9956.78,
37,68338,0111898,7110-7143,0,0,0,
37,68338,0111898,7211-7213,0,0,0,
37,68338,0111898,7221-7223AO,0,0,0,
37,68338,0111898,7221-7223SE,0,0,0,
37,68338,0111898,7281-7299,0,0,0,
37,68338,0111898,7438,0,0,0,
37,68338,0111898,7439,0,0,0,
37,68338,0111898,7630-7699,0,0,0,
37,68338,0111898,8011,0,0,0,
37,68338,0111898,8012,0,351380,351380,
37,68338,0111898,8015,0,98251,98251,
37,68338,0111898,8019,0,2493,2493,
37,68338,0111898,8020-8039,0,0,0,
37,68338,0111898,8040-8079,0,0,0,
37,68338,0111898,8080-8089,0,0,0,
37,68338,0111898,"8091, 8097",0,0,0,
37,68338,0111898,8092,0,0,0,
37,68338,0111898,8096,0,1193171,1193171,
37,68338,0111898,"8110, 8260-8299",0,0,0,
37,68338,0111898,"8181, 8182",45200,0,45200,
37,68338,0111898,8220,0,0,0,
37,68338,0111898,8290,38193,0,38193,
37,68338,0111898,8930-8979,0,0,0,
37,68338,0111898,8980-8999,39750.25,-39750.25,0,
37,68338,0111898,9110,0,492980.15,492980.15,
37,68338,0111898,9111,0,0,0,
37,68338,0111898,9120,0,0,0,
37,68338,0111898,9130,0,0,0,
37,68338,0111898,9135,0,0,0,
37,68338,0111898,9140,0,0,0,
37,68338,0111898,9150,0,0,0,
37,68338,0111898,9200,0,324206.38,324206.38,
37,68338,0111898,9290,0,0,0,
37,68338,0111898,9320,0,0,0,
37,68338,0111898,9330,0,75568.44,75568.44,
37,68338,0111898,9340,0,425,425,
37,68338,0111898,9400-9499,0,295563.42,295563.42,
37,68338,0111898,9500,0,49864,49864,
37,68338,0111898,9590,0,198469,198469,
37,68338,0111898,9640,0,0,0,
